venue_id,venue_name,city,country,research_priority,candidate_source,item_name,item_priority,kind,confidence,catalog_id,why_for_visitor,notes
frost-science,Phillip and Patricia Frost Museum of Science,Miami,United States,8,template:generic_science,Outdoor play,2,zone,template,cm-outdoor,,
frost-science,Phillip and Patricia Frost Museum of Science,Miami,United States,8,template:generic_science,Planet / space area,2,exhibit,template,sci-planet,,
frost-science,Phillip and Patricia Frost Museum of Science,Miami,United States,8,template:generic_science,Toddler soft space,2,zone,template,cm-toddler-garden,,
miami-zoo,Zoo Miami,Miami,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
miami-zoo,Zoo Miami,Miami,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
miami-zoo,Zoo Miami,Miami,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
miami-zoo,Zoo Miami,Miami,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
miami-zoo,Zoo Miami,Miami,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
miami-zoo,Zoo Miami,Miami,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
miami-zoo,Zoo Miami,Miami,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
miami-zoo,Zoo Miami,Miami,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
miami-zoo,Zoo Miami,Miami,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
miami-zoo,Zoo Miami,Miami,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
miami-zoo,Zoo Miami,Miami,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
miami-zoo,Zoo Miami,Miami,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
milwaukee-zoo,Milwaukee County Zoo,Milwaukee,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
milwaukee-zoo,Milwaukee County Zoo,Milwaukee,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
milwaukee-zoo,Milwaukee County Zoo,Milwaukee,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
milwaukee-zoo,Milwaukee County Zoo,Milwaukee,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
milwaukee-zoo,Milwaukee County Zoo,Milwaukee,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
milwaukee-zoo,Milwaukee County Zoo,Milwaukee,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
milwaukee-zoo,Milwaukee County Zoo,Milwaukee,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
milwaukee-zoo,Milwaukee County Zoo,Milwaukee,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
milwaukee-zoo,Milwaukee County Zoo,Milwaukee,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
milwaukee-zoo,Milwaukee County Zoo,Milwaukee,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
milwaukee-zoo,Milwaukee County Zoo,Milwaukee,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
milwaukee-zoo,Milwaukee County Zoo,Milwaukee,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
nashville-adventure-science,Adventure Science Center,Nashville,United States,8,template:generic_science,Dinosaur / fossil hall,1,exhibit,template,sci-dinosaur,,
nashville-adventure-science,Adventure Science Center,Nashville,United States,8,template:generic_science,Hands-on lab / makerspace,1,exhibit,template,sci-hands-on,,
nashville-adventure-science,Adventure Science Center,Nashville,United States,8,template:generic_science,Live animal / aquarium corner,2,exhibit,template,sci-aquarium-zone,,
nashville-adventure-science,Adventure Science Center,Nashville,United States,8,template:generic_science,Outdoor play,2,zone,template,cm-outdoor,,
nashville-adventure-science,Adventure Science Center,Nashville,United States,8,template:generic_science,Planet / space area,2,exhibit,template,sci-planet,,
nashville-adventure-science,Adventure Science Center,Nashville,United States,8,template:generic_science,Toddler soft space,2,zone,template,cm-toddler-garden,,
nashville-zoo,Nashville Zoo,Nashville,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
nashville-zoo,Nashville Zoo,Nashville,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
nashville-zoo,Nashville Zoo,Nashville,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
nashville-zoo,Nashville Zoo,Nashville,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
nashville-zoo,Nashville Zoo,Nashville,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
nashville-zoo,Nashville Zoo,Nashville,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
nashville-zoo,Nashville Zoo,Nashville,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
nashville-zoo,Nashville Zoo,Nashville,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
nashville-zoo,Nashville Zoo,Nashville,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
nashville-zoo,Nashville Zoo,Nashville,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
nashville-zoo,Nashville Zoo,Nashville,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
nashville-zoo,Nashville Zoo,Nashville,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
audubon-aquarium,Audubon Aquarium,New Orleans,United States,8,template:generic_aquarium,Ray / touch pool if open,1,animal,template,stingray,Interactive,
audubon-aquarium,Audubon Aquarium,New Orleans,United States,8,template:generic_aquarium,Shark,1,animal,template,shark,Hero tank,
audubon-aquarium,Audubon Aquarium,New Orleans,United States,8,template:generic_aquarium,Tunnel / underwater walk,1,experience,template,,Signature aquarium moment,
audubon-aquarium,Audubon Aquarium,New Orleans,United States,8,template:generic_aquarium,Jellyfish,2,animal,template,jellyfish,Mesmerizing for toddlers,
audubon-aquarium,Audubon Aquarium,New Orleans,United States,8,template:generic_aquarium,Octopus,2,animal,template,octopus,Hide-and-seek fun,
audubon-aquarium,Audubon Aquarium,New Orleans,United States,8,template:generic_aquarium,Penguin (if present),2,animal,template,african-penguin,Many aquariums have them,
audubon-aquarium,Audubon Aquarium,New Orleans,United States,8,template:generic_aquarium,Sea turtle,2,animal,template,sea-turtle,Easy ID,
audubon-aquarium,Audubon Aquarium,New Orleans,United States,8,template:generic_aquarium,Clownfish / reef,3,animal,template,clownfish,Color pop,
audubon-aquarium,Audubon Aquarium,New Orleans,United States,8,template:generic_aquarium,Seahorse,3,animal,template,seahorse,Small find challenge,
audubon-zoo,Audubon Zoo,New Orleans,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
audubon-zoo,Audubon Zoo,New Orleans,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
audubon-zoo,Audubon Zoo,New Orleans,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
audubon-zoo,Audubon Zoo,New Orleans,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
audubon-zoo,Audubon Zoo,New Orleans,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
audubon-zoo,Audubon Zoo,New Orleans,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
audubon-zoo,Audubon Zoo,New Orleans,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
audubon-zoo,Audubon Zoo,New Orleans,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
audubon-zoo,Audubon Zoo,New Orleans,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
audubon-zoo,Audubon Zoo,New Orleans,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
audubon-zoo,Audubon Zoo,New Orleans,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
audubon-zoo,Audubon Zoo,New Orleans,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
omaha-henry-doorly,Omaha's Henry Doorly Zoo & Aquarium,Omaha,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
omaha-henry-doorly,Omaha's Henry Doorly Zoo & Aquarium,Omaha,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
omaha-henry-doorly,Omaha's Henry Doorly Zoo & Aquarium,Omaha,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
omaha-henry-doorly,Omaha's Henry Doorly Zoo & Aquarium,Omaha,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
omaha-henry-doorly,Omaha's Henry Doorly Zoo & Aquarium,Omaha,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
omaha-henry-doorly,Omaha's Henry Doorly Zoo & Aquarium,Omaha,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
omaha-henry-doorly,Omaha's Henry Doorly Zoo & Aquarium,Omaha,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
omaha-henry-doorly,Omaha's Henry Doorly Zoo & Aquarium,Omaha,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
omaha-henry-doorly,Omaha's Henry Doorly Zoo & Aquarium,Omaha,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
omaha-henry-doorly,Omaha's Henry Doorly Zoo & Aquarium,Omaha,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
omaha-henry-doorly,Omaha's Henry Doorly Zoo & Aquarium,Omaha,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
omaha-henry-doorly,Omaha's Henry Doorly Zoo & Aquarium,Omaha,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
orlando-science-center,Orlando Science Center,Orlando,United States,8,template:generic_science,Dinosaur / fossil hall,1,exhibit,template,sci-dinosaur,,
orlando-science-center,Orlando Science Center,Orlando,United States,8,template:generic_science,Hands-on lab / makerspace,1,exhibit,template,sci-hands-on,,
orlando-science-center,Orlando Science Center,Orlando,United States,8,template:generic_science,Live animal / aquarium corner,2,exhibit,template,sci-aquarium-zone,,
orlando-science-center,Orlando Science Center,Orlando,United States,8,template:generic_science,Outdoor play,2,zone,template,cm-outdoor,,
orlando-science-center,Orlando Science Center,Orlando,United States,8,template:generic_science,Planet / space area,2,exhibit,template,sci-planet,,
orlando-science-center,Orlando Science Center,Orlando,United States,8,template:generic_science,Toddler soft space,2,zone,template,cm-toddler-garden,,
philadelphia-zoo,Philadelphia Zoo,Philadelphia,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
philadelphia-zoo,Philadelphia Zoo,Philadelphia,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
philadelphia-zoo,Philadelphia Zoo,Philadelphia,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
philadelphia-zoo,Philadelphia Zoo,Philadelphia,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
philadelphia-zoo,Philadelphia Zoo,Philadelphia,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
philadelphia-zoo,Philadelphia Zoo,Philadelphia,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
philadelphia-zoo,Philadelphia Zoo,Philadelphia,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
philadelphia-zoo,Philadelphia Zoo,Philadelphia,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
philadelphia-zoo,Philadelphia Zoo,Philadelphia,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
philadelphia-zoo,Philadelphia Zoo,Philadelphia,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
philadelphia-zoo,Philadelphia Zoo,Philadelphia,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
philadelphia-zoo,Philadelphia Zoo,Philadelphia,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
please-touch-museum,Please Touch Museum,Philadelphia,United States,8,template:generic_childrens_museum,Pretend town / market,1,zone,template,cm-imaginarium,,
please-touch-museum,Please Touch Museum,Philadelphia,United States,8,template:generic_childrens_museum,Water play,1,zone,template,cm-waterfall,,
please-touch-museum,Please Touch Museum,Philadelphia,United States,8,template:generic_childrens_museum,Build / make studio,2,zone,template,cm-makery,,
please-touch-museum,Please Touch Museum,Philadelphia,United States,8,template:generic_childrens_museum,Outdoor climb,2,zone,template,cm-outdoor,,
please-touch-museum,Please Touch Museum,Philadelphia,United States,8,template:generic_childrens_museum,Toddler garden,2,zone,template,cm-toddler-garden,,
please-touch-museum,Please Touch Museum,Philadelphia,United States,8,template:generic_childrens_museum,Art studio,3,zone,template,cm-art-lab,,
arizona-science-center,Arizona Science Center,Phoenix,United States,8,template:generic_science,Dinosaur / fossil hall,1,exhibit,template,sci-dinosaur,,
arizona-science-center,Arizona Science Center,Phoenix,United States,8,template:generic_science,Hands-on lab / makerspace,1,exhibit,template,sci-hands-on,,
arizona-science-center,Arizona Science Center,Phoenix,United States,8,template:generic_science,Live animal / aquarium corner,2,exhibit,template,sci-aquarium-zone,,
arizona-science-center,Arizona Science Center,Phoenix,United States,8,template:generic_science,Outdoor play,2,zone,template,cm-outdoor,,
arizona-science-center,Arizona Science Center,Phoenix,United States,8,template:generic_science,Planet / space area,2,exhibit,template,sci-planet,,
arizona-science-center,Arizona Science Center,Phoenix,United States,8,template:generic_science,Toddler soft space,2,zone,template,cm-toddler-garden,,
phoenix-zoo,Phoenix Zoo,Phoenix,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
phoenix-zoo,Phoenix Zoo,Phoenix,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
phoenix-zoo,Phoenix Zoo,Phoenix,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
phoenix-zoo,Phoenix Zoo,Phoenix,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
phoenix-zoo,Phoenix Zoo,Phoenix,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
phoenix-zoo,Phoenix Zoo,Phoenix,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
phoenix-zoo,Phoenix Zoo,Phoenix,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
phoenix-zoo,Phoenix Zoo,Phoenix,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
phoenix-zoo,Phoenix Zoo,Phoenix,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
phoenix-zoo,Phoenix Zoo,Phoenix,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
phoenix-zoo,Phoenix Zoo,Phoenix,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
phoenix-zoo,Phoenix Zoo,Phoenix,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
carnegie-natural-history,Carnegie Museum of Natural History,Pittsburgh,United States,8,template:generic_science,Dinosaur / fossil hall,1,exhibit,template,sci-dinosaur,,
carnegie-natural-history,Carnegie Museum of Natural History,Pittsburgh,United States,8,template:generic_science,Hands-on lab / makerspace,1,exhibit,template,sci-hands-on,,
carnegie-natural-history,Carnegie Museum of Natural History,Pittsburgh,United States,8,template:generic_science,Live animal / aquarium corner,2,exhibit,template,sci-aquarium-zone,,
carnegie-natural-history,Carnegie Museum of Natural History,Pittsburgh,United States,8,template:generic_science,Outdoor play,2,zone,template,cm-outdoor,,
carnegie-natural-history,Carnegie Museum of Natural History,Pittsburgh,United States,8,template:generic_science,Planet / space area,2,exhibit,template,sci-planet,,
carnegie-natural-history,Carnegie Museum of Natural History,Pittsburgh,United States,8,template:generic_science,Toddler soft space,2,zone,template,cm-toddler-garden,,
pittsburgh-zoo,Pittsburgh Zoo & Aquarium,Pittsburgh,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
pittsburgh-zoo,Pittsburgh Zoo & Aquarium,Pittsburgh,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
pittsburgh-zoo,Pittsburgh Zoo & Aquarium,Pittsburgh,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
pittsburgh-zoo,Pittsburgh Zoo & Aquarium,Pittsburgh,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
pittsburgh-zoo,Pittsburgh Zoo & Aquarium,Pittsburgh,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
pittsburgh-zoo,Pittsburgh Zoo & Aquarium,Pittsburgh,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
pittsburgh-zoo,Pittsburgh Zoo & Aquarium,Pittsburgh,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
pittsburgh-zoo,Pittsburgh Zoo & Aquarium,Pittsburgh,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
pittsburgh-zoo,Pittsburgh Zoo & Aquarium,Pittsburgh,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
pittsburgh-zoo,Pittsburgh Zoo & Aquarium,Pittsburgh,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
pittsburgh-zoo,Pittsburgh Zoo & Aquarium,Pittsburgh,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
pittsburgh-zoo,Pittsburgh Zoo & Aquarium,Pittsburgh,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
oregon-museum-science-industry,OMSI,Portland,United States,8,template:generic_science,Dinosaur / fossil hall,1,exhibit,template,sci-dinosaur,,
oregon-museum-science-industry,OMSI,Portland,United States,8,template:generic_science,Hands-on lab / makerspace,1,exhibit,template,sci-hands-on,,
oregon-museum-science-industry,OMSI,Portland,United States,8,template:generic_science,Live animal / aquarium corner,2,exhibit,template,sci-aquarium-zone,,
oregon-museum-science-industry,OMSI,Portland,United States,8,template:generic_science,Outdoor play,2,zone,template,cm-outdoor,,
oregon-museum-science-industry,OMSI,Portland,United States,8,template:generic_science,Planet / space area,2,exhibit,template,sci-planet,,
oregon-museum-science-industry,OMSI,Portland,United States,8,template:generic_science,Toddler soft space,2,zone,template,cm-toddler-garden,,
oregon-zoo,Oregon Zoo,Portland,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
oregon-zoo,Oregon Zoo,Portland,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
oregon-zoo,Oregon Zoo,Portland,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
oregon-zoo,Oregon Zoo,Portland,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
oregon-zoo,Oregon Zoo,Portland,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
oregon-zoo,Oregon Zoo,Portland,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
oregon-zoo,Oregon Zoo,Portland,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
oregon-zoo,Oregon Zoo,Portland,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
oregon-zoo,Oregon Zoo,Portland,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
oregon-zoo,Oregon Zoo,Portland,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
oregon-zoo,Oregon Zoo,Portland,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
oregon-zoo,Oregon Zoo,Portland,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
columbus-zoo,Columbus Zoo and Aquarium,Powell,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
columbus-zoo,Columbus Zoo and Aquarium,Powell,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
columbus-zoo,Columbus Zoo and Aquarium,Powell,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
columbus-zoo,Columbus Zoo and Aquarium,Powell,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
columbus-zoo,Columbus Zoo and Aquarium,Powell,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
columbus-zoo,Columbus Zoo and Aquarium,Powell,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
columbus-zoo,Columbus Zoo and Aquarium,Powell,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
columbus-zoo,Columbus Zoo and Aquarium,Powell,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
columbus-zoo,Columbus Zoo and Aquarium,Powell,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
columbus-zoo,Columbus Zoo and Aquarium,Powell,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
columbus-zoo,Columbus Zoo and Aquarium,Powell,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
columbus-zoo,Columbus Zoo and Aquarium,Powell,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
detroit-zoo,Detroit Zoo,Royal Oak,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
detroit-zoo,Detroit Zoo,Royal Oak,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
detroit-zoo,Detroit Zoo,Royal Oak,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
detroit-zoo,Detroit Zoo,Royal Oak,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
detroit-zoo,Detroit Zoo,Royal Oak,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
detroit-zoo,Detroit Zoo,Royal Oak,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
detroit-zoo,Detroit Zoo,Royal Oak,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
detroit-zoo,Detroit Zoo,Royal Oak,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
detroit-zoo,Detroit Zoo,Royal Oak,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
detroit-zoo,Detroit Zoo,Royal Oak,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
detroit-zoo,Detroit Zoo,Royal Oak,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
detroit-zoo,Detroit Zoo,Royal Oak,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
hogle-zoo,Utah's Hogle Zoo,Salt Lake City,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
hogle-zoo,Utah's Hogle Zoo,Salt Lake City,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
hogle-zoo,Utah's Hogle Zoo,Salt Lake City,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
hogle-zoo,Utah's Hogle Zoo,Salt Lake City,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
hogle-zoo,Utah's Hogle Zoo,Salt Lake City,United States,8,template:generic_zoo,Gorilla or large ape,2,animal,template,western-lowland-gorilla,Primate house highlight,
hogle-zoo,Utah's Hogle Zoo,Salt Lake City,United States,8,template:generic_zoo,Penguin,2,animal,template,african-penguin,"Active, kid magnet",
hogle-zoo,Utah's Hogle Zoo,Salt Lake City,United States,8,template:generic_zoo,Tiger,2,animal,template,sumatran-tiger,Stripes; popular photo stop,
hogle-zoo,Utah's Hogle Zoo,Salt Lake City,United States,8,template:generic_zoo,Otter,3,animal,template,asian-small-clawed-otter,Active water play,
hogle-zoo,Utah's Hogle Zoo,Salt Lake City,United States,8,template:generic_zoo,Playground / splash if open,3,experience,template,,Energy burn between animals,
hogle-zoo,Utah's Hogle Zoo,Salt Lake City,United States,8,template:generic_zoo,Red panda,3,animal,template,red-panda,Cute climber; not giant panda,
hogle-zoo,Utah's Hogle Zoo,Salt Lake City,United States,8,template:generic_zoo,Zebra,3,animal,template,zebra,Pattern hunt,
hogle-zoo,Utah's Hogle Zoo,Salt Lake City,United States,8,template:generic_zoo,Tortoise,4,animal,template,galapagos-tortoise,"Slow, close views",
san-antonio-zoo,San Antonio Zoo,San Antonio,United States,8,template:generic_zoo,Elephant,1,animal,template,african-elephant,"Large, memorable; confirm African vs Asian",
san-antonio-zoo,San Antonio Zoo,San Antonio,United States,8,template:generic_zoo,Giraffe,1,animal,template,reticulated-giraffe,"Tall, easy for kids to spot",
san-antonio-zoo,San Antonio Zoo,San Antonio,United States,8,template:generic_zoo,Lion,1,animal,template,african-lion,Iconic big cat; often near savanna,
san-antonio-zoo,San Antonio Zoo,San Antonio,United States,8,template:generic_zoo,Children's zoo / farm,2,zone,template,,Rest + little kids reset,
